key,source,source_path,reason
000000009ba7f9b310fa4e95,efonte,ULES00502/ai_upscaled/others/64_64/000000009ba7f9b35ac0ca43.png,opaque_original_became_translucent
000000009463c1357d998307,efonte,ULES00502/ai_upscaled/others/32_32/000000009463c135f849ae52.png,opaque_original_became_translucent
00000000dd9456033ff4b2fb,efonte,ULES00502/ai_upscaled/characters/00000000dd945603ac8b3f96.png,opaque_original_became_translucent
000000000965fa8eed53f3db,efonte,ULES00502/ai_upscaled/others/32_16/000000000965fa8e8b87b04e.png,opaque_original_became_translucent
00000000943ddb76c087944c,efonte,ULES00502/ai_upscaled/characters/00000000943ddb76864b5e2d.png,opaque_original_became_translucent
000000007cae6384e93528f4,efonte,ULES00502/ai_upscaled/characters/clothes/000000007cae6384ab51e55b.png,opaque_original_became_translucent
000000001dc2ac6b793f05c0,efonte,ULES00502/ai_upscaled/others/64_64/000000001dc2ac6b074d7c9f.png,opaque_original_became_translucent
000000000f27226f131e931e,efonte,ULES00502/ai_upscaled/others/32_32/000000000f27226f346c1aa7.png,opaque_original_became_translucent
00000000eb078aed91c08eee,efonte,ULES00502/ai_upscaled/others/32_32/00000000eb078aed55b1705c.png,opaque_original_became_translucent
00000000f099c70ab03fddea,efonte,ULES00502/ai_upscaled/others/32_32/00000000f099c70a9032ea4b.png,opaque_original_became_translucent
0000000085294f5fd1ac28a6,efonte,ULES00502/ai_upscaled/others/32_32/0000000085294f5fd67332db.png,opaque_original_became_translucent
000000006d09477a60e1dff0,efonte,ULES00502/ai_upscaled/characters/000000006d09477a91a58d20.png,opaque_original_became_translucent
00000000e2545fd54605ac69,efonte,ULES00502/ai_upscaled/others/64_64/00000000e2545fd574fb0ccf.png,opaque_original_became_translucent
00000000918284850fc31592,efonte,ULES00502/ai_upscaled/others/64_32/0000000091828485afd819a2.png,opaque_original_became_translucent
000000004b29064ecac11a19,efonte,ULES00502/ai_upscaled/others/32_16/000000004b29064ed0badb0d.png,opaque_original_became_translucent
00000000655402da5914a914,efonte,ULES00502/ai_upscaled/characters/clothes/00000000655402dafad5af34.png,opaque_original_became_translucent
